URL,Product_Name,Product_Images
https://www.pazzion.com/collections/best-seller/products/1108-2a-karina-studded-bow-ballet-flats?variant=44575817367795,Karina Studded Bow Ballet Flats,"['https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Pink-2.webp?v=1706580708', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Pink-6.webp?v=1706580708', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Pink-5.webp?v=1706580708', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Pink-1.webp?v=1706580708', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Pink-7.webp?v=1706580708', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Pink-3.webp?v=1706580708', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Pink-4.webp?v=1706580708', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Black-1.webp?v=1706665731', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Black-12.webp?v=1719910105', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Black-4.webp?v=1719910105', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Black-5.webp?v=1719910105', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Black-11.webp?v=1719910105', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Black-2.webp?v=1719910105', 'https://www.pazzion.com/cdn/shop/files/KarinaStuddedBowBalletFlats-Black-3.webp?v=1719910105']"
https://www.pazzion.com/collections/best-seller/products/6831-2-della-slip-on-slide-sandals?variant=44932972347635,Della Slip On Slide Sandals,"['https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Black-1.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Black-5.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Black-6.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Black-2.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Black-7.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Black-3.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Black-4.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Beige-7.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Beige-12.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Beige-11.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Beige-8.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Beige-9.webp?v=1720163876', 'https://www.pazzion.com/cdn/shop/files/DellaSlipOnSlideSandals-Beige-10.webp?v=1720163876']"
https://www.pazzion.com/collections/best-seller/products/6188-15-taryn-leather-espadrilles?variant=45258557325555,Taryn Leather Espadrilles,"['https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Beige-6.webp?v=1712194271', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Beige-2.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Beige-7.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Beige-8.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Beige-1.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Beige-9.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Beige-10.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Black-1.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Black-7.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Black-5.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Black-2.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Black-6.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Black-3.webp?v=1719899593', 'https://www.pazzion.com/cdn/shop/files/TarynLeatherEspadrilles-Black-4.webp?v=1719899593']"
https://www.pazzion.com/collections/best-seller/products/1389-3-nayeli-leather-sneakers?variant=44133419122931,Nayeli Leather Sneakers,"['https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-White-1.webp?v=1705906405', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-White-2.webp?v=1705906409', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-White-3.webp?v=1705906414', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-White-4.webp?v=1705906419', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-White-5.webp?v=1705906424', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-White-6.webp?v=1705906429', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-White-7.webp?v=1705906433', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-Black-8.webp?v=1705906437', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-Black-9.webp?v=1705906441', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-Black-10.webp?v=1705906446', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-Black-11.webp?v=1705906451', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-Black-12.webp?v=1705906455', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-Black-13.webp?v=1705906459', 'https://www.pazzion.com/cdn/shop/files/NayeliLeatherSneakers-Black-14.webp?v=1705906464']"
https://www.pazzion.com/collections/best-seller/products/128-55a-nova-bow-covered-flats?variant=44079692415219,Nova Bow Covered Flats,"['https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Almond-1.webp?v=1705906790', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Almond-2.webp?v=1705906794', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Almond-4.webp?v=1705906804', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Almond-5.webp?v=1705906809', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Almond-6.webp?v=1705906815', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Almond-7.webp?v=1705906820', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Black-8.webp?v=1705906825', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Black-9.webp?v=1705906829', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Black-10.webp?v=1705906833', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Black-11.webp?v=1705906837', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Black-12.webp?v=1705906841', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Black-13.webp?v=1705906846', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Grey-1.webp?v=1720077035', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Grey-2.webp?v=1720077034', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Grey-3.webp?v=1720077034', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Grey-4.webp?v=1720077035', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Grey-5.webp?v=1720077034', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Red-1.webp?v=1720077035', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Red-2.webp?v=1720077035', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Red-3.webp?v=1720077034', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Red-4.webp?v=1720077035', 'https://www.pazzion.com/cdn/shop/files/NovaBowCoveredFlats-Red-5.webp?v=1720077035']"
https://www.pazzion.com/collections/best-seller/products/copy-of-aurora-glitter-weaved-flats?variant=43757807436019,Aurora Glitter Weaved Flats,"['https://www.pazzion.com/cdn/shop/files/AuroraGlitterWeavedFlats-Silver-1.jpg?v=1705649252', 'https://www.pazzion.com/cdn/shop/files/AuroraGlitterWeavedFlats-Silver-2.webp?v=1705649256', 'https://www.pazzion.com/cdn/shop/files/AuroraGlitterWeavedFlats-Silver-3.jpg?v=1705649260', 'https://www.pazzion.com/cdn/shop/files/AuroraGlitterWeavedFlats-Silver-4.jpg?v=1705649264', 'https://www.pazzion.com/cdn/shop/files/AuroraGlitterWeavedFlats-Silver-5.jpg?v=1705649269']"
